;id;name;startDate;endDate
5015;zlidkdrficmbiwjdl9z9fa50;2022/2023;2022-10-05Z;2023-05-25Z
5016;3c08jl834i0iuukfa744q9mvo;2021/2022;2021-09-22Z;2022-05-25Z
5017;3kkeda51gwaor73c6znmq5j6y;2020/2021;2020-09-16Z;2021-05-15Z
5018;5ncrdlm9kbm8wlu17l9y0s296;2019/2020;2019-10-30Z;2020-04-29Z
5019;2n21e778zvwy4zp7z7dn7i2y2;2018/2019;2018-12-05Z;2019-05-22Z
5020;dchaioejsxcq0bmxfff5gowyx;2017/2018;2017-11-29Z;2018-05-16Z
5021;8cl7jqbaw3m256832zfl2vbah;2016/2017;2016-10-26Z;2017-05-24Z
5022;kpl0luyl5hurbtumy4hdf9wp;2015/2016;2015-10-28Z;2016-05-18Z
5023;5018qw94b10crjfewevmjpv4l;2014/2015;2014-10-29Z;2015-05-20Z
5024;7v8qigkmf6hpfaz6xr0sbwmwv;2013/2014;2013-10-23Z;2014-05-21Z
5025;5qwhx5wi0qgbiwzvysx8du8r9;2012/2013;2012-10-31Z;2013-05-22Z
5026;9n6yhmkftmgv0vgzojzt4cg5x;2011/2012;2011-11-30Z;2012-05-16Z
5027;3axys4sm2b14033d52y5bo34l;2010/2011;2010-11-10Z;2011-05-18Z
5028;cl5gx0cqgnpp9aumt4zxh5ud;2009/2010;2009-09-23Z;2010-05-15Z
5029;3e6xptulch5mk1p7iwnibgv6d;2008/2009;2008-09-23Z;2009-05-16Z
5030;7v7zjth81w245rjtm4ockzaol;2007/2008;2007-09-25Z;2008-05-17Z
5031;5h476ls5mgvdxpu0k1gru3hed;2006/2007;2006-11-01Z;2007-05-12Z
5032;59xv6au2fo4d3udjm7uggb6c5;2005/2006;2006-03-07Z;2006-05-13Z
5033;aljym8vovjqalq39tfkw7e191;2004/2005;2005-05-03Z;2005-05-22Z
5034;79vmmicuf9wtll0x657xxbmc;2022/2023;2022-09-18Z;2023-04-23Z
5035;f6j3and0p8ckf3csgurvs8pg;2021/2022;2021-09-26Z;2022-04-15Z
5036;d4mq39b2swu2fq5sqzs95cvai;2020/2021;2020-09-13Z;2021-03-28Z
5037;42pdy4q2sm0ozvt4v5a93pch6;2019/2020;2019-09-15Z;2020-05-03Z
5038;emsun1kryne0p6jq82zxedylm;2018/2019;2018-09-23Z;2019-05-05Z
5039;cyd8jlizz1idwmvvxj0b1o92h;2017/2018;2017-11-05Z;2018-04-15Z
5040;a03d0kubz3wbxuagk2kdf4grt;2016/2017;2016-10-30Z;2017-03-26Z
5041;b3gmaimokhd8gt3t03pow18fd;2015/2016;2015-10-25Z;2016-02-14Z
5042;2aa3cit5sbfyiy2xju4k1c82d;2014/2015;2014-11-09Z;2015-03-29Z
5043;dt705qqi34lvswhkk0dhue28v;2013/2014;2013-11-17Z;2014-03-09Z
5044;dgcv7fnv6873mh82of1n5h51x;2012/2013;2012-11-04Z;2013-02-10Z
5045;5f9e4x3lei071lxipx5quje8l;2011/2012;2011-11-13Z;2012-04-08Z
5046;3ejstmn3z1f4fqizr3h1uy3yl;2012/2013;2013-05-23Z;2013-05-23Z
5047;dh1tme3480aj77ygj47ntmzh0;2023/2024;2023-08-12Z;2023-08-12Z
5048;3ceyfnqumnneqwen2p5rbfg2c;2022/2023;2022-08-12Z;2022-08-12Z
5049;9fmuud9egvw07viyc3k7vevl6;2021/2022;2021-07-13Z;2021-07-13Z
5050;b7qib08auyrbgd09hg77ya7hm;2019/2020;2019-09-28Z;2019-09-28Z
5051;dxoa95i8iuocy2u4pyi3fkhuy;2018/2019;2018-09-29Z;2018-09-29Z
5052;cj6jys3tww3qe20nx4b06v84p;2017/2018;2017-08-09Z;2017-08-09Z
5053;du5u8uz457qehp7cd5wa5fap5;2016/2017;2016-08-10Z;2016-08-10Z
5054;bmxu6lg8fsag0uhn4hwiu1qz9;2015/2016;2015-08-12Z;2015-08-12Z
5055;625fq6e6pznqkxusccyrb7sut;2014/2015;2014-08-13Z;2014-08-13Z
5056;4gu9j2y7oxlp41dk0x7abonqp;2013/2014;2013-08-17Z;2013-08-17Z
5057;374o3nqs79fquems9ily3zp3p;2012/2013;2012-08-18Z;2012-08-18Z
5058;3t72ir78jjny17ubkz7z3bsnp;2011/2012;2011-08-07Z;2011-08-07Z
5059;5ks5a1dj9twcqmxv3zmlvkted;2010/2011;2010-08-08Z;2010-08-08Z
5060;m3q93d1t5gh1hqnp89a1r3rp;2009/2010;2009-08-09Z;2009-08-09Z
5061;7o3wf9s4ai6sg4qee4hezno45;2008/2009;2008-08-23Z;2008-08-23Z
5062;crtfxf11jivpd591ikkc2q9jp;2007/2008;2007-08-25Z;2007-08-25Z
5063;1d21ux4q39fwoo4mzs6r2szu2;2018/2019;2018-09-01Z;2019-05-04Z
5064;4jvwvc0xna8c8roi489vy6p2i;2017/2018;2017-09-09Z;2018-04-28Z
5065;58g6dqsg3jx5xs87suenozsvd;2016/2017;2016-09-11Z;2017-05-07Z
5066;3cca4efz1sc34dgy5v57x1yax;2015/2016;2015-09-20Z;2016-03-27Z
5067;epay6ova76jjru2e27zvd2p5h;2014/2015;2014-09-21Z;2015-04-05Z
5068;ckd95rjeyhpls3tqmhbtwa2r2;2013/2014;2013-09-15Z;2014-03-30Z
5069;a7boqgmru4zi27smk2wzup9g4;2022/2023;2023-01-22Z;2023-04-25Z
5070;510vxn2e1303zfjh1ng9prfv8;2021/2022;2021-11-07Z;2022-04-02Z
5071;8qg274dpje2wd5r1tdtdnt3l6;2020/2021;2021-02-14Z;2021-04-09Z
5072;62zmobjkg7hd9nrtdisu1g48a;2020;2020-01-29Z;2020-02-19Z
5073;a1lq01p6lkg4nq88cbt5w6kq2;2019;2019-02-03Z;2019-05-12Z
5074;2khn888cjbul626ojqc3une21;2018;2018-04-29Z;2018-05-06Z
5075;1j992nlxvf60gjvgr056xaxgp;2017;2017-04-02Z;2017-04-30Z
5076;7qet44yc8mb7cfyemu1sdgvl5;2016;2016-02-21Z;2016-03-27Z
5077;8m5j82xjps54bajvtxr4h2e39;2015;2015-04-05Z;2015-05-03Z
5078;67d8dyp1h4qdlvn128bsdh2tt;2014;2014-03-16Z;2014-03-30Z
5079;b7mln0nmd0wczi6grxcu7zbx0;2022/2023;2022-08-03Z;2023-06-10Z
5080;1bar9psfk9dcdo7dsjob0srh0;2021/2022;2021-07-30Z;2022-05-28Z
5081;euroflfssza20slrgx32nd6qy;2020/2021;2020-08-15Z;2021-06-26Z
5082;b8fb6wlq7im76rqypodaz7i3u;2019/2020;2019-08-09Z;2020-05-31Z
5083;6pm2a8qhtf7w549iuu3j1crca;2018/2019;2018-08-10Z;2019-06-05Z
5084;ct6p2vtrs4gf0xjupu6hi3hpm;2017/2018;2017-08-05Z;2018-06-09Z
5085;9dsl9nttsj1fuy4s4jsu2nh7t;2016/2017;2016-08-12Z;2017-06-10Z
5086;6wdnquu8hkow9aids620m5xwp;2015/2016;2015-08-01Z;2016-06-04Z
5087;85oi78fgkjzb9fslx6j7iu28l;2014/2015;2014-07-26Z;2015-06-06Z
5088;e0ik49gimc1nsn6w8tmf6gc6x;2013/2014;2013-07-26Z;2014-06-07Z
5089;cauktsbj8slb6yxt7eqxy7d91;2012/2013;2012-08-10Z;2013-06-08Z
5090;d4mvbldxab4hqzyhsm67n8cus;2022/2023;2022-08-20Z;2023-05-21Z
5091;ybxkoxigrhjfr0ysp2b08x78;2021/2022;2021-08-13Z;2022-05-14Z
5092;3n7w8kja0gtc4brrw0lk4xm5m;2020/2021;2020-08-22Z;2021-06-19Z
5093;4zjnnlnvc5rr6tyc7zaoe71pm;2019/2020;2019-08-17Z;2020-03-22Z
5094;3nv885qye1p1n3itifumnsmzu;2018/2019;2018-08-18Z;2019-06-09Z
5095;7ntnre2c69tow60a9h7171ckp;2017/2018;2017-08-12Z;2018-06-03Z
5096;5yokbrt8n0mxfuklmyy5csjc9;2016/2017;2016-08-13Z;2017-06-04Z
5097;4t03msr3cdectlzy6ifoy6bc9;2015/2016;2015-08-15Z;2016-05-29Z
5098;cat0agmv2u3ak2lhe8jj9qifp;2014/2015;2014-08-23Z;2015-06-14Z
5099;elckkca2jm6ojft6fw1f35eer;2013/2014;2013-08-24Z;2014-06-08Z
5100;6j1ep58ueadhs21n1rhhiupxx;2012/2013;2012-09-01Z;2013-06-09Z
5101;akp4p1mt4gmo2qlesz7o3d9lh;2011/2012;2011-08-27Z;2012-06-03Z
5102;3gdun6ev7i1tokeso0axua76d;2010/2011;2010-08-14Z;2011-05-22Z
5103;ahjxtoby4ewmj07i3cklzpj9x;2009/2010;2009-08-29Z;2010-05-30Z
5104;8b8zoshkm9srrxny8zg40x4gl;2008/2009;2008-09-06Z;2009-06-14Z
5105;4z93m0tdami5w7oxn3b6ln1lh;2007/2008;2007-08-18Z;2008-06-15Z
5106;50vonxvywn4xf5ie03zthgez9;2006/2007;2006-09-02Z;2007-06-17Z
5107;eldwt6vbt8guzjlwhhel5mpqt;2005/2006;2005-08-13Z;2006-05-08Z
5108;chis4qhnb9s61y08rjdwn8xxx;2004/2005;2004-08-14Z;2005-05-08Z
5109;aouyr9eu8kyagrplu9qhvbyfo;2022/2023;2022-09-03Z;2023-06-12Z
5110;9r4qqt4dnt8rp04b0iku0cd90;2021/2022;2021-08-28Z;2022-06-12Z
5111;9c9g5xl07n6a0dzo1tmd0x6cq;2020/2021;2020-09-05Z;2021-05-08Z
5112;9cno6to1jmqk8u99dyfsxhh7u;2019/2020;2019-09-07Z;2020-04-19Z
5113;cdaomhm3sj2bivuf39fpa0416;2018/2019;2018-08-25Z;2019-06-16Z
5114;13e93d6ljpxskz25dy3v17qw9;2017/2018;2017-09-02Z;2018-06-10Z
5115;1ix7i3g5s2wwcf5nrk4nuuodl;2016/2017;2016-08-27Z;2017-06-10Z
5116;7au2fjyzyribwffjkhci4kkix;2015/2016;2015-08-29Z;2016-05-29Z
5117;7p1vp02mevjnsu2iffirq0iqd;2014/2015;2014-09-06Z;2015-06-13Z
5118;clj8d738x0cnfn78g7wlwmosi;2013/2014;2013-08-31Z;2014-06-07Z
5119;9fbbwo40nx2x00gcxhlh5oamt;2012/2013;2012-09-01Z;2013-06-08Z
5120;alss6qbzzlwl55qfaliqodpzp;2011/2012;2011-08-27Z;2012-06-06Z
5121;agwzpr7al9bd75dduz9ladtjp;2010/2011;2010-08-28Z;2011-06-12Z
5122;cl2e38z6m26vnbmco0qt5266t;2009/2010;2009-08-22Z;2010-06-13Z
5123;8bc3s1e79ljefqosko8g8h0id;2008/2009;2008-08-30Z;2009-06-14Z
5124;ca4tearlzulnek5ncm0edjuhg;2022/2023;2022-08-05Z;2023-06-18Z
5125;9q72w35n45k6e6gebqzokig44;2021/2022;2021-07-30Z;2022-06-19Z
5126;60bxxhsxg9kaq2l55rdbubdd6;2020/2021;2020-08-07Z;2021-06-27Z
5127;divxpeirrudenp6h93gy284fe;2019/2020;2019-08-02Z;2020-06-14Z
5128;53k8vv39q6cl5298rutonra0a;2018/2019;2018-08-04Z;2019-06-16Z
5129;2n7q7y5i4hhyjmjj0ftout65m;2017/2018;2017-08-05Z;2018-06-16Z
5130;b5uzabt7t8n5nucqtn4qfj3s9;2016/2017;2016-08-05Z;2017-06-17Z
5131;2u26valo3gkr41gmidhcnfrop;2015/2016;2015-08-08Z;2016-06-18Z
5132;4f3xwa2swoz6rikf9hj3edo0l;2014/2015;2014-08-08Z;2015-06-14Z
5133;21yx76ww62ayulm76km1zcaql;2013/2014;2013-08-10Z;2014-06-15Z
5134;4uge1zcj3moq3dav0xnb6el79;2012/2013;2012-08-10Z;2013-06-16Z
5135;czxcz6bwbtmp09qk3c54x5zo5;2011/2012;2011-08-06Z;2012-06-16Z
5136;8ddov1aw4298c8t1l7b11lbyt;2010/2011;2010-08-07Z;2011-06-18Z
5137;2mbegwnc532cq77xw75tajm51;2009/2010;2009-08-08Z;2010-06-19Z
5138;e8buj98xpd5lyrqma7b9g0vrp;2008/2009;2008-08-09Z;2009-06-20Z
5139;5nr8mmd3yz27vbvy9xpmtt591;2007/2008;2007-08-04Z;2008-06-21Z
5140;5q8qf5naa785pef1lm2cftped;2006/2007;2006-08-05Z;2007-06-17Z
5141;bdkyr03uq6ganwbxued7x0hcl;2005/2006;2005-08-06Z;2006-06-18Z
5142;1mk06ixbgikznew3n5pfp3v11;2004/2005;2004-08-07Z;2005-06-18Z
5143;8i37a5gp2tee4yvigesnxjvth;2003/2004;2003-08-10Z;2004-06-20Z
5144;8i0pd8zfujlx608wydgnzry6t;2002/2003;2002-08-10Z;2003-08-17Z
5145;8hyaeeqzwuwpxfd805ui0fs9h;2001/2002;2001-08-05Z;2002-06-23Z
5146;1gijmzewtpjun10fe8q02faqc;2022/2023;2022-08-05Z;2023-06-11Z
5147;aejy2uminj5zhs0ulsttotwk4;2021/2022;2021-07-31Z;2022-06-19Z
5148;85yfz4r8cysgpbu4rpuqhmm3u;2020/2021;2020-08-07Z;2021-06-30Z
5149;e422d1755vuvs6nwva5prt5yi;2019/2020;2019-08-09Z;2020-06-14Z
5150;2jq7cnyqx585hym67mclxo1gq;2018/2019;2018-08-04Z;2019-06-16Z
5151;c9p1iuk8nv5uwsemsxc3b3u5m;2017/2018;2017-08-04Z;2018-06-17Z
5152;duzmwj4ijl1zftb1irxquk5wp;2016/2017;2016-08-06Z;2017-06-17Z
5153;b7kwkb9yraoeciu84bfhjihnt;2015/2016;2015-08-07Z;2016-06-19Z
5154;61nwlec3oluyhvjoftqs76klx;2014/2015;2014-08-09Z;2015-06-14Z
5155;a4k4amdktrviirptcfist1o4s;2013/2014;2013-08-10Z;2014-06-15Z
5156;4ui9fjhbuy3lqero8uwycqs45;2012/2013;2012-08-10Z;2013-06-19Z
5157;d004a3wktxm3emcxwwclsxtqt;2011/2012;2011-08-06Z;2012-06-17Z
5158;aguxiva8o5l5ntxriy9hlhvx1;2010/2011;2010-08-07Z;2011-06-19Z
5159;7abzi9hf8gwenggveymojuh1x;2009/2010;2009-08-08Z;2010-06-19Z
5160;e8elorswsxz5guknyg2z1xbdh;2008/2009;2008-08-09Z;2009-06-21Z
5161;543sdabj3w1zv3grt7nv69rmc;2022/2023;2022-07-22Z;2023-05-03Z
5162;5ourt74vdxz23naqrqushf4lw;2021/2022;2021-07-23Z;2022-05-18Z
5163;98upxgt0vp12544h5rumpqve2;2020/2021;2020-08-11Z;2021-05-20Z
5164;55ssdirzpuo6o17j38iboli0a;2019/2020;2019-07-26Z;2020-07-01Z
5165;41pvj6jup2o1l2z3lib178woa;2018/2019;2018-07-28Z;2019-05-22Z
5166;4i7slczyuchjzwqngy478afhl;2017/2018;2017-07-13Z;2018-05-09Z
5167;6dot52eoao4viri19zf5ps7ah;2016/2017;2016-07-22Z;2017-05-17Z
5168;8kwb2vc7kqkuh81rzmhaj2hnt;2015/2016;2015-07-18Z;2016-05-18Z
5169;4hqtwa7ru7dyvz01fro0mt87p;2014/2015;2014-07-19Z;2015-05-27Z
5170;arc5j4u5ty4grzi0ayk366wcv;2013/2014;2013-07-13Z;2014-05-17Z
5171;qbstwant0nben8hxu2jmzhed;2012/2013;2012-07-18Z;2013-05-17Z
5172;cnla50bqygjyvdpbrkjm2vefp;2011/2012;2011-07-23Z;2012-05-02Z
5173;epu29ezj246sycv19yrplzsnp;2010/2011;2010-07-18Z;2011-05-25Z
5174;cj1tf175adykkcrgowk41sq8l;2009/2010;2009-07-24Z;2010-05-18Z
5175;9ntsol4sl3uydfl75i2fscpn9;2008/2009;2008-07-22Z;2009-05-27Z
5176;9zocljcag4p7na5ceegvyjvmd;2007/2008;2007-09-26Z;2008-05-13Z
5177;a0gsylq8os65g6usfomv2bsut;2006/2007;2006-10-19Z;2007-05-24Z
5178;4rpbvhlg6tr57zko6l1npmndh;2005/2006;2005-10-26Z;2006-05-19Z
5179;aj3vo95irjm5g9xbxgbvcp045;2004/2005;2004-10-27Z;2005-05-31Z
5180;83gqiob25mguskyd0rqagns44;2022/2023;2022-07-30Z;2023-05-28Z
5181;8pauwfl2wi9swxdbezi550rv8;2021/2022;2021-07-24Z;2022-05-15Z
5182;4qh7w6woqzgdy5fjm0mfqsfai;2020/2021;2020-08-21Z;2021-05-29Z
5183;45vv2a384103hsdcryshpngx6;2019/2020;2019-07-12Z;2020-07-26Z
5184;b2932ei5bl2hsuk44nja0wmlm;2018/2019;2018-07-20Z;2019-06-01Z
5185;2grwiwytxj68ojsk44jko6gh5;2017/2018;2017-07-28Z;2018-05-26Z
5186;ceyw8xm9ya4gwh4xfzg3xwoh5;2016/2017;2016-07-29Z;2017-05-27Z
5187;60xxt0wg9acxn2cbed6t8hhwp;2015/2016;2015-07-24Z;2016-05-14Z
5188;1m8hi2lv0d6dvvvypxgooa2tx;2014/2015;2014-07-25Z;2015-05-30Z
5189;d5vzahgmg236cy71buzjw3lxl;2013/2014;2013-07-19Z;2014-05-31Z
5190;62fhwagm9n2ul17a9dtnvaod1;2012/2013;2012-07-27Z;2013-06-01Z
5191;mrl0j3smi286sr9cbyw0stlh;2011/2012;2011-07-29Z;2012-05-12Z
5192;2bg4rsptyhtk6hlrmzdt7tzo5;2010/2011;2010-07-16Z;2011-05-28Z
5193;9n9ty1yh0dzcrgsjzjuf0t0ph;2009/2010;2009-07-24Z;2010-05-15Z
5194;62w82s8e0bejwbtou4y3v640l;2008/2009;2008-08-02Z;2009-05-30Z
5195;et5izgniyk9u78pp5k80giq51;2007/2008;2007-08-05Z;2008-05-17Z
5196;8gk0a9m1yydv2gs7iyzwalnmd;2006/2007;2006-07-29Z;2007-05-28Z
5197;bp8navj9pmvu1s4lrxmrsy7yt;2005/2006;2005-08-05Z;2006-05-13Z
5198;exkv7kxlgtm96r1rq1sz25x3p;2004/2005;2004-08-07Z;2005-05-28Z
5199;49s6i1bvef72w6gfl4jzpyi1h;2003/2004;2003-07-26Z;2004-05-15Z
5200;49ppkqk621rgwb3nqruxhybpx;2002/2003;2002-07-24Z;2003-05-31Z
5201;49n9ne37oa9jegw74dmxgxsyd;2001/2002;2001-07-28Z;2002-05-10Z
5202;49l23vo00casmbdsyb5cqozpx;2000/2001;2000-07-28Z;2001-05-25Z
5203;29pib8gjyxmvu5gl4l8oe5kgl;1999/2000;1999-07-30Z;2000-05-17Z
5204;29iwgiyltwxjnbe7md3dhlolx;1998/1999;1998-08-02Z;1999-05-30Z
5205;29br3zbuizapgpssk2dq1r3rp;1997/1998;1997-08-03Z;1998-06-03Z
5206;25iuf96ib0lz3j5xn46st8wr9;1996/1997;1996-08-11Z;1997-06-11Z
5207;d46diz6fryt0q7vcjdvisdfpx;1995/1996;1995-08-06Z;1996-05-19Z
5208;d2k0kpssgif03cdt61s3nerbp;1994/1995;1994-08-05Z;1995-06-11Z
5209;bgdhm191yhjy7nbpfqcabqyvo;2022/2023;2022-07-29Z;2023-05-27Z
5210;4dgi7e79k6vf01jcwojr9apsk;2021/2022;2021-07-23Z;2022-05-14Z
5211;gij13xe9acch64d4vumo6ooa;2020/2021;2020-08-21Z;2021-05-30Z
5212;59no2m4cz5vyqzgao89jw57qi;2019/2020;2019-07-19Z;2020-07-17Z
5213;1h4h9qiukrp6l7n709we2tmqy;2018/2019;2018-07-20Z;2019-05-25Z
5214;9vrya2pulbeeb46plj3u41fjd;2017/2018;2017-07-28Z;2018-05-25Z
5215;e9cgjfiod48c07bqo3iohkpux;2016/2017;2016-08-05Z;2017-05-28Z
5216;98bh48brfjjrmpelw2ehs863t;2015/2016;2015-07-31Z;2016-05-28Z
5217;dn3jw3f2myd8cp7bltt1xenrp;2014/2015;2014-08-02Z;2015-05-31Z
5218;8g97wvl0f6nn4ov7bdcqpt3mm;2013/2014;2013-07-26Z;2014-06-04Z
5219;d7tximzqf5zg9ub8wycot8gyd;2012/2013;2012-08-04Z;2013-06-05Z
5220;b7rz5aa2vi8t5u7ep453amzth;2011/2012;2011-08-05Z;2012-05-26Z
5221;asthvdbfrfnh4kbj5lov8czx1;2010/2011;2010-07-30Z;2011-06-11Z
5222;52q83cofzjq79c6r7qo090bth;2009/2010;2009-07-31Z;2010-06-05Z
5223;ac4ow0qtkfmlh6x8oefg5e4t1;2008/2009;2008-08-01Z;2009-06-06Z
5224;et7qszgg7yqruwpd36jowxas5;2007/2008;2007-08-03Z;2008-06-05Z
5225;7tighebmiou0zefiec5ds2b4l;2006/2007;2006-08-04Z;2007-06-16Z
5226;bpmzv12nxfcrpi89x4viw1tqt;2005/2006;2005-08-05Z;2006-06-04Z
5227;exm37w9sjyek93suxkxgfsatx;2004/2005;2004-08-07Z;2005-06-12Z
5228;8hwo4708scfruvtqv07c7psr9;2003/2004;2003-07-26Z;2004-06-06Z
5229;6drbod6bijladiwe2hlr65zh1;2002/2003;2002-07-28Z;2003-06-04Z
5230;6dq0ihgsbyack4g13ufm90zit;2001/2002;2001-07-28Z;2002-06-06Z
5231;6doettylc9m2rebtmxdcit905;2000/2001;2000-07-30Z;2001-06-09Z
5232;6dmq62vcvsbhopx5917jylzh1;1999/2000;1999-07-31Z;2000-06-04Z
5233;aehw0i9inxqo8mfnx9jx6a54a;2018/2019;2018-07-22Z;2019-05-27Z
5234;58ad3h7k4a4bxmicdj4zmg25l;2017/2018;2017-07-30Z;2018-05-29Z
5235;2kicy0b4m84lhsl2dr45lefvt;2016/2017;2016-07-31Z;2017-05-29Z
5236;92z7l13neyqesgyae0uq30dt5;2015/2016;2015-07-26Z;2016-05-29Z
5237;1xr5tl1sd64w5zpzxjn2iieol;2014/2015;2014-07-28Z;2015-06-01Z
5238;8d475szkwg1uqpf9du4mbf9w0;2013/2014;2013-07-29Z;2014-06-09Z
5239;a78i3crtnjcnyjn2u2l1mc34l;2012/2013;2012-08-01Z;2013-06-10Z
5240;54xwbngj42xj3ie39ahy560pg;2022/2023;2023-05-19Z;2023-05-22Z
5241;bkvptoc3m0ka9cgv23yy27y3u;2021/2022;2022-05-19Z;2022-05-22Z
5242;8wjcamtr7mruqvneaj6rq9jsa;2018/2019;2019-05-28Z;2019-06-02Z
5243;e4pr7d4zrqcwk3eajbq3r3ob9;2015/2016;2015-07-18Z;2015-07-18Z
5244;ex1owc6xwa4bgh8pvcoa89rrp;2014/2015;2014-07-18Z;2014-07-18Z
5245;1dosdvyz1j0dhjbqyd126dpd0;2013/2014;2013-07-12Z;2013-07-12Z
5246;drr4c7980xe7v6m7e644d3dn9;2012/2013;2012-07-20Z;2012-07-20Z
5247;baqxnhlkjrzia48i9bglztg5;2011/2012;2011-07-22Z;2011-07-22Z
5248;d9fsmczxyszh1j6ixo1pq4v6d;2010/2011;2010-07-08Z;2010-07-08Z
5249;ddidxz4odewcysxjywbhg7bo;2022/2023;2022-08-26Z;2023-05-27Z
5250;e1uq95f4iv158gsqiuyu9va50;2021/2022;2021-08-22Z;2022-05-18Z
5251;b2rgve5g9sqlxs1aqs1z3ebu2;2020/2021;2020-08-22Z;2021-03-21Z
5252;4pv6zi7ggd2ilqa1tw89hvrl6;2019/2020;2019-08-15Z;2020-03-17Z
5253;8fvwf916uj5b4fwhq61qc14ru;2018/2019;2018-08-18Z;2019-05-25Z
5254;dso4phv6m1o5wulg8op80mh9l;2017/2018;2017-08-12Z;2018-05-19Z
5255;c04jvopyyhdd9h09on1gox23t;2016/2017;2016-08-13Z;2017-05-20Z
5256;7cx2p9okuw24dj34vqmkkd8mh;2015/2016;2015-08-08Z;2016-05-21Z
5257;b6u258n34arbhr57weaqsdck5;2014/2015;2014-08-16Z;2015-05-24Z
5258;a3c327oeh2mbge24rt2l59r7o;2013/2014;2013-08-24Z;2014-05-18Z
5259;8kl1kdalhk4bk7m3te8z1kul1;2012/2013;2012-11-17Z;2013-05-17Z
5260;cfxhkuj1y83nkyy4fz9qfaitx;2011/2012;2011-10-26Z;2012-05-02Z
5261;4r4o12ql7cte008287156s8np;2010/2011;2010-09-28Z;2011-06-11Z
5262;eu33c8r1tpzlndxgv3yz7sd79;2009/2010;2009-10-24Z;2010-06-26Z
5263;5inll9lod4y8nbss6yg6cwb85;2008/2009;2008-09-27Z;2009-06-21Z
5264;7cpfljapir9ze5bcg8bhycm46;2013/2014;2014-06-15Z;2014-06-19Z
5265;4gfk8thaz118liairb022ju9q;2012/2013;2013-06-16Z;2013-06-19Z
5266;56vbsdkuxkoojdh93u37osz4l;2011/2012;2012-06-09Z;2012-06-13Z
5267;motombp7skvf4zsrz1520vdh;2010/2011;2011-06-04Z;2011-06-08Z
5268;dfyh5ar991cffrk9zs4dc2bdg;2022/2023;2022-09-10Z;2023-06-30Z
5269;6knts82qjnd7xvlwf4j0et6vo;2021/2022;2021-11-20Z;2022-06-30Z
5270;5t83cfand22lqmto47hmihca2;2020/2021;2021-03-27Z;2021-06-26Z
5271;acjlqdhmln61p5cjfcr19j2wa;2019/2020;2019-08-17Z;2020-03-08Z
5272;54xxv6ujhorvhqk4t68p6hyei;2018/2019;2018-09-07Z;2019-05-05Z
5273;cdy6fru9wdu7ml7ws4s3l9ega;2017/2018;2017-10-14Z;2018-06-03Z
5274;3qitsxi8xkh0fhq41kqhrij8p;2016/2017;2016-11-19Z;2017-07-03Z
5275;9ejd68qka2oo4j37la0dgxfjd;2015/2016;2015-11-28Z;2016-09-11Z
5276;eej1ctmrfiylcg60e8nr9u76d;2014/2015;2014-11-28Z;2015-08-16Z
5277;enmjqrk7j5m8eqbh3xng5h139;2013/2014;2013-10-05Z;2014-06-22Z
5278;e3nuluakb15tomwq1o4vdrjkl;2012/2013;2012-11-02Z;2013-07-14Z
5279;dbmk0lmpvfxow8s6x32inwc7p;2012;2012-03-02Z;2012-09-01Z
5280;1ml9kvqq31m07bp672lqcuqc5;2011;2011-05-28Z;2011-11-23Z
5281;dhs2qeemk3g6mi5yatsh8l13p;2010;2010-01-16Z;2010-10-17Z
5282;d2qu5y5y8b9xutursphn06t3p;2009;2009-03-20Z;2009-11-01Z
5283;zqz4z97op4yakfgpkyh7wz4l;2008;2008-02-24Z;2008-11-23Z
5284;ecv70gzrv516pbkepz3pcwuz9;2007;2007-02-24Z;2007-11-25Z
5285;d9mm6s3yfwar2740nv87zias4;2022/2023;2022-07-22Z;2023-06-03Z
5286;2sn9f992dchp00zcvidbru3v8;2021/2022;2021-07-23Z;2022-05-29Z
5287;6x1v3zbcirbtm4yajt83cwsx6;2020/2021;2020-09-10Z;2021-05-27Z
5288;5irx8anqzr278l6yikmlvlf1m;2019/2020;2019-07-26Z;2020-07-25Z
5289;8z469s8b3flj4wali3susbkve;2018/2019;2018-07-29Z;2019-05-25Z
5290;1gxnfdvkuwfnqvzqoxtfdiax;2017/2018;2017-07-27Z;2018-05-20Z
5291;3msmuz5kq6gsyz14m8gbtvh0p;2016/2017;2016-07-21Z;2017-05-27Z
5292;m3sxhmapfikqf3s01v8rofs9;2015/2016;2015-07-23Z;2016-05-28Z
5293;bgphvx0arcwup5m209m0vxe51;2014/2015;2014-07-25Z;2015-06-06Z
5294;a4eo2oybuumm0egj703piaozl;2013/2014;2013-07-25Z;2014-06-09Z
5295;e00sdgi0a4qb4hxdjzix65rkl;2012/2013;2012-07-28Z;2013-05-20Z
5296;93erekez84utq4qurj6tvf0t1;2011/2012;2011-08-12Z;2012-06-10Z
5297;1zh060nf2ytx72cbzkatx1bdh;2010/2011;2010-08-06Z;2011-05-29Z
5298;u06udxlsjb1p7uu7xlyiil05;2009/2010;2009-08-08Z;2010-06-20Z
5299;88fwq7lusrnn2wr7yf9uboi51;2008/2009;2008-08-09Z;2009-06-14Z
5300;et9yp0ik9yajdf7xl2dniesb9;2007/2008;2007-08-04Z;2008-06-08Z
5301;244s12n1j8n6w95mqb4pee5ed;2006/2007;2006-07-29Z;2007-06-24Z
5302;e5rlanm2f6dnd7zfrqbxh5fx1;2005/2006;2005-07-30Z;2006-06-18Z
